symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d
ATOMUSDT,ATOM,Etabli,72,1.868,858542.37074,-1.788,50.52215384438734,-0.006961841201427205,1.8095,2.218720000000001,0.4147625049485928,0.30195080576759975,0.20653095843935543,0.02261737376942058,0.6504647798191207,1.6988611111111112,2.170888888888889,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,83.5,57.5,26.2,61.05,False,False,,0,,,,55
KSMUSDT,KSM,Mid,325,4.79,258763.75889,1.915,55.83899652002267,-0.00979070051994467,4.478599999999998,6.716099999999998,0.5900592370466321,0.23925233644859803,0.10654205607476624,0.004554606441757232,0.7724650805286529,4.136388888888889,5.0775000000000015,macd_bearish_cross|bull_flag,1,1,mixte,365,0,0,30,,,31.0,57.0,87.5,47.0,32.4,60.74,False,False,,0,,,,57
ALCXUSDT,ALCX,Speculative,,5.4,173967.929574,2.467,56.32347977946995,0.005284804799541826,5.1018,6.999799999999999,0.43105731200572,0.3333333333333333,0.23076923076923067,0.0005618660697005043,0.34006716417184185,4.550555555555554,5.898611111111111,macd_bullish_cross|doji_4h,1,0,haussier,365,0,0,30,,,17.0,57.0,83.5,47.0,57.3,60.72,False,False,,0,,,,62
XAUTUSDT,XAUT,Etabli,37,4599.17,1868703.800005,-0.085,46.86821268090114,-23.300150288272285,,,0.2253400222047902,0.05293426157463174,0.044792765699379435,0.0005541205054338039,,4487.879333333333,4802.561333333333,,0,0,neutre,39,0,0,30,,,36.1,45.0,90.0,68.0,50,60.68,False,False,,0,,,,58
GMXUSDT,GMX,Mid,380,7.07,270966.87932,-0.98,56.330300446683566,0.016851762695629935,6.502800000000001,7.659500000000004,0.6738836023678734,0.23733333333333337,0.0573333333333333,0.009210531222503999,0.7081020102337179,5.926666666666667,7.176111111111112,,0,0,neutre,365,0,0,30,,,31.0,57.0,81.5,47.0,50,60.68,False,False,,0,,,,60
WAXPUSDT,WAXP,Speculative,674,0.00671,53756.13003,1.207,50.98021551830309,-1.50296005515202e-05,0.0066734,0.008296999999999999,0.373670547666145,0.24697336561743344,0.18765133171912834,0.016522268906247868,0.5847192251101688,0.006186666666666668,0.007351111111111112,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,57.0,95.5,47.0,19.9,60.61,False,False,,0,,,,55
CATIUSDT,CATI,Speculative,,0.0514,197650.49221,-0.194,60.23984503316845,0.0005820930560086269,0.04819999999999999,0.05515749999999999,0.623098877211383,0.21441124780316348,0.09666080843585234,0.0036669651324985615,0.4592857289195854,0.03869722222222224,0.0534861111111111,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,17.0,57.0,89.5,47.0,37.9,60.6,False,False,,0,,,,59
ZKUSDT,ZK,Mid,207,0.01692,8020034.82966,10.156,54.34473062646262,0.0001440525438472256,0.0168148,0.028338799999999983,0.8223016141677724,0.3552290406222991,0.2696629213483147,0.04686725343850481,0.6435818525265516,0.01529722222222222,0.022289722222222228,,0,0,neutre,365,0,0,30,,,31.0,57.0,73.0,78.5,50,60.53,False,False,,0,,,,59
DIAUSDT,DIA,Speculative,,0.1946,198219.95001,4.511,55.0489647148715,-0.0002827756749889383,0.18349199999999993,0.27690249999999966,0.6744950129569179,0.24401473296500917,0.1049723756906078,0.002545934522513122,0.6606055646473419,0.1720722222222222,0.20717222222222223,,0,0,neutre,365,0,0,30,,,17.0,57.0,85.0,47.0,50,60.43,False,False,,0,,,,61
MTLUSDT,MTL,Speculative,742,0.3,47884.2454,1.351,55.072147552597926,-0.0004906143318687797,0.28662,0.35163000000000033,0.35203282300770317,0.17041800643086813,0.03858520900321547,0.006690312611682743,0.8194516788105272,0.26399999999999996,0.30291666666666656,double_top_90d,0,1,baissier,365,0,0,30,,,17.0,57.0,92.0,47.0,28.6,60.42,False,False,,0,,,,57
CHZUSDT,CHZ,Mid,113,0.04143,2419938.08216,-0.79,45.90696787235178,-0.0009030807164332991,0.040570199999999994,0.038407000000000004,1.03239394295605,0.2779905384095516,0.17574552683896622,0.01162968229129968,0.543772345246643,0.034293333333333335,0.04618555555555556,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,31.0,73.0,62.5,68.0,26.2,60.38,False,False,,0,,,,56
ARKMUSDT,ARKM,Mid,372,0.1207,4892449.00717,8.837,55.86282026449205,-0.0007455813763703714,0.10918,0.18424999999999997,0.9417500825458771,0.3088235294117648,0.11250000000000004,0.022406485805329633,0.6632917349686095,0.09672222222222228,0.12925833333333336,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,73.0,68.0,56.4,60.35,False,False,,0,,,,60
DODOUSDT,DODO,Speculative,,0.01971,504175.150443,5.401,61.47287094458888,-4.5771724520898144e-05,0.01643,0.01972139999999999,0.8063375791574501,0.21005917159763302,0.05467625899280586,0.007982934417952513,0.575787957348453,0.013893611111111112,0.019074722222222215,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,89.5,57.5,26.2,60.23,False,False,,0,,,,56
BOMEUSDT,BOME,Speculative,589,0.000552,1682552.459983,6.77,60.633947786608644,-1.6795930243294061e-06,0.00045094000000000004,0.0006056550000000002,1.373038258970278,0.23590814196242169,0.04663212435233162,0.036989657875272815,0.6253292851680649,0.00037133333333333327,0.0005515277777777777,,0,0,neutre,365,0,0,30,,,17.0,57.0,79.0,68.0,50,60.22,False,False,,0,,,,60
SHELLUSDT,SHELL,Speculative,,0.0378,695598.5248,5.292,63.907803935022606,0.0003173059996183004,0.031374,0.050676,0.8831447040703315,0.25626740947075205,0.007894736842105307,0.01108608563357763,0.5590931455775855,0.027694444444444445,0.035966666666666675,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,17.0,57.0,77.5,57.5,62.4,60.2,False,False,,0,,,,62
QKCUSDT,QKC,Speculative,,0.003089,424486.714591,2.048,50.2329171594776,-7.488317772198858e-06,0.0030838599999999995,0.003868125000000002,0.3097405406697863,0.25687372708757633,0.21232179226069248,0.010505226628878274,0.6967545774608088,0.0029674722222222233,0.0034912777777777776,support_bounce,1,0,haussier,365,0,0,30,,,17.0,57.0,83.5,47.0,51.2,60.09,False,False,,0,,,,61
NEWTUSDT,NEWT,Speculative,,0.0755,579597.61679,2.442,50.7091849804923,-0.0006448738906167308,0.07211799999999999,0.09485099999999992,0.7828687879298843,0.19065656565656566,0.09626955475330919,0.02685761579025208,0.5799418260412471,0.06462777777777777,0.08061666666666667,macd_bearish_cross|double_bottom_90d,1,1,mixte,314,0,0,30,,,15.6,57.0,89.5,57.5,25.9,60.05,False,False,,0,,,,56
RAYUSDT,RAY,Mid,176,0.817,2111956.0921,-1.09,71.3024160896374,0.013035670074596203,0.65768,0.9525349999999999,0.6710571933197665,0.18102189781021896,0.018007202881152477,0.018818043186496502,0.7405081848237206,0.5693055555555555,0.7421111111111113,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,31.0,48.0,81.5,68.0,62.4,60.01,False,False,,0,,,,57
ILVUSDT,ILV,Speculative,568,4.76,186808.17424,1.062,58.62377432450533,-0.028553908540164763,4.1528,5.9234000000000036,0.7960116668767685,0.2162790697674418,0.051999999999999956,0.012919197219399858,0.6518466360809418,3.4791666666666665,4.815277777777779,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,17.0,57.0,89.5,47.0,32.2,60.01,False,False,,0,,,,57
PEPEUSDT,PEPE,Etabli,52,3.96e-06,17927486.43699016,0.508,59.09751890313287,4.102676037618913e-09,3.6212000000000006e-06,4.56555e-06,0.7198914861325528,0.339544513457557,0.18012422360248448,0.0063887811135425205,0.7038774113898549,3.283888888888888e-06,4.243611111111112e-06,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,57.0,65.0,78.5,56.0,59.98,False,False,,0,🔥 Trending #12 sur CoinGecko,12,,59
ALPINEUSDT,ALPINE,Speculative,,0.456,193493.83838,0.885,55.92209608710785,-0.0017406057227692204,0.42738000000000015,0.5390550000000003,0.5057857976299612,0.15250544662309368,0.03999999999999992,0.0022997400320424683,0.6940679293723535,0.39688888888888885,0.46947222222222224,macd_bearish_cross|double_top_90d|downtrend|doji_4h,0,3,baissier,365,0,0,30,,,17.0,57.0,100.0,47.0,0,59.97,False,False,,0,,,,51
OGNUSDT,OGN,Speculative,,0.02349,97660.05574,0.643,56.202460280734506,-6.369202816104832e-06,0.022471400000000002,0.02981949999999997,0.43034644924752125,0.3211600429645542,0.1924268502581755,0.0006123782294998005,0.3961353645846062,0.01964055555555556,0.0258375,,0,0,neutre,365,0,0,30,,,17.0,57.0,83.5,47.0,50,59.96,False,False,,0,,,,60
REZUSDT,REZ,Speculative,523,0.0052,2972750.076187,7.216,73.71942649077754,0.00012254312237236227,0.0037703999999999997,0.005100299999999999,0.8633053076292004,0.24099722991689754,0.0019493177387913435,0.1563840882356203,0.39929317957405436,0.002885833333333333,0.004295833333333333,doji_4h,0,0,neutre,365,0,0,30,,,17.0,48.0,89.5,68.0,50,59.89,False,False,,0,,,,56
CELOUSDT,CELO,Mid,462,0.0907,842175.029947,4.759,55.97725395221928,-5.932515903085819e-05,0.08351299999999996,0.1285787500000001,0.6920250954941916,0.20549450549450543,0.047493403693931444,0.0031189270866105218,0.7242136961841902,0.07388888888888888,0.0900772222222222,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,31.0,57.0,81.5,57.5,32.2,59.68,False,False,,0,,,,56
MASKUSDT,MASK,Mid,479,0.51,750836.1587,-1.163,55.648546392921894,-0.001129097635371886,0.46324000000000026,0.5858599999999999,0.703373329447548,0.24904942965779467,0.09574468085106373,0.015859439510360816,0.7867967179994416,0.4134166666666666,0.5219444444444445,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,31.0,57.0,81.5,57.5,32.2,59.68,False,False,,0,,,,56
NXPCUSDT,NXPC,Mid,347,0.2949,654023.52086,1.795,51.36283675379673,-0.0006889027652584086,0.290552,0.3450354999999999,0.3522980023336424,0.3175908729105864,0.21650305120721677,0.05414320221527087,0.6469782061600772,0.2648833333333333,0.31780277777777766,macd_bearish_cross|uptrend,1,1,mixte,354,0,0,30,,,30.7,57.0,83.5,57.5,26.2,59.66,False,False,,0,,,,55
PAXGUSDT,PAXG,Etabli,40,4597.93,3134604.462061,-0.136,42.090410187853394,-11.829992624971545,4672.222400000001,4584.732499999997,0.23667961777479232,0.18851456373184697,0.15419253373065148,0.0009186614167307281,0.4581725332428992,4512.323333333333,5221.107222222221,,0,0,neutre,365,0,0,30,,,45.0,36.0,95.5,68.0,50,59.64,False,False,,0,,,,53
SAHARAUSDT,SAHARA,Mid,353,0.02401,1559600.35942,4.165,56.755173609953104,0.00023876398519543347,0.023493599999999993,0.0361642,0.7634836554460551,0.3002001334222816,0.1977985323549033,0.021006220920056166,0.3135601394362606,0.01519972222222222,0.027731944444444448,,0,0,neutre,312,0,0,30,,,29.5,57.0,73.0,68.0,50,59.54,False,False,,0,,,,59
YFIUSDT,YFI,Mid,308,2656.0,237862.43773,0.95,48.92020170768131,-16.045908465311328,2616.52,3358.645,0.42728514846654775,0.22697795071335927,0.13878080415045396,0.015152743546504085,0.7871754291875321,2452.6388888888887,2948.9444444444443,macd_bearish_cross,0,1,baissier,365,0,0,30,,,31.0,57.0,87.5,47.0,19.9,59.45,False,False,,0,,,,54
NOTUSDT,NOT,Speculative,571,0.000395,563951.773401,3.403,50.905829777866984,-2.457381242781011e-06,0.00038238000000000004,0.0005182600000000001,0.8866686412152587,0.2416107382550336,0.11856823266219248,0.015044249714626924,0.6891792985406989,0.0003475277777777778,0.0004339166666666667,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,17.0,57.0,85.0,57.5,32.2,59.43,False,False,,0,,,,56
SUSDT,S,Mid,206,0.04362,1154892.426061,-1.223,48.813385466253926,-0.00018130650582892053,0.04344519999999999,0.07751620000000005,0.7710690131301366,0.23799169796402453,0.13876260130460574,0.006804493713453945,0.6575234387979771,0.03934972222222222,0.04883638888888889,macd_bearish_cross|double_top_90d|uptrend,1,2,baissier,365,0,0,30,,,31.0,57.0,85.0,68.0,11.0,59.42,False,False,,0,,,,51
FTTUSDT,FTT,Speculative,,0.2977,308638.876204,3.692,51.386781664281685,0.00012608581170072612,0.294746,0.47176200000000007,0.5259267084986057,0.2896606156274664,0.2191528545119705,0.013677449708410653,0.6487836189196985,0.27828888888888886,0.3556666666666668,macd_bullish_cross|bearish_engulfing_4h,1,1,mixte,365,0,0,30,,,17.0,57.0,83.5,47.0,44.8,59.42,False,False,,0,,,,59
RENDERUSDT,RENDER,Etabli,73,1.779,3013430.89875,4.401,48.99165023229438,-0.007767311246633978,1.8080800000000001,1.7947799999999998,0.6073441168762097,0.1910910264686895,0.13310580204778164,0.006363725261342496,0.7720612402426579,1.3304722222222225,1.9473333333333338,golden_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,45.0,77.0,68.0,68.9,59.41,False,False,,0,,,,60
CVCUSDT,CVC,Speculative,,0.03072,283983.07357,0.622,48.984682251034506,-7.831955231994115e-05,0.030692599999999993,0.04082260000000001,0.4367065573611769,0.18702611625947774,0.13788261724234768,0.015387549273617981,0.8009194257734649,0.029187499999999995,0.034889722222222225,macd_bearish_cross|double_bottom_90d|uptrend,2,1,haussier,365,0,0,30,,,17.0,57.0,87.5,47.0,32.2,59.38,False,False,,0,,,,57
ENAUSDT,ENA,Etabli,76,0.1023,9746032.565618,0.294,47.82393529219648,-0.0012382235143287065,0.10002799999999999,0.197143,0.9232453378055469,0.4195193008011654,0.25491624180626365,0.004929969339424746,0.7259741465324553,0.0882111111111111,0.12442222222222218,,0,0,neutre,365,0,0,30,,,45.0,57.0,65.0,78.5,50,59.36,False,False,,0,,,,58
ZENUSDT,ZEN,Mid,271,6.198,3168265.88445,-0.113,56.68112397835371,0.006989339769635727,5.77544,8.64091,0.8058560504425832,0.2618144690781797,0.09655775962660443,0.004838781323718865,0.7977546643837,5.195833333333335,6.473305555555556,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,57.0,69.5,68.0,57.3,59.34,False,False,,0,,,,60
SFPUSDT,SFP,Mid,212,0.3178,401521.8385,0.538,50.69060059818594,-0.0022110912467812605,0.303134,0.3183450000000001,0.7236577520242677,0.17228661749209698,0.16385669125395147,0.005714057080554451,0.6697026763203537,0.25632499999999997,0.3242944444444445,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,31.0,57.0,85.0,47.0,26.2,59.32,False,False,,0,,,,55
BONKUSDT,BONK,Etabli,97,6.28e-06,1981542.6481836,0.803,54.47292070236078,-2.4779211895815465e-09,6.0344e-06,8.4906e-06,0.6537245988214095,0.22670375521557715,0.1265646731571627,0.005028552537294537,0.8007125226905292,5.6447222222222215e-06,6.695e-06,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,57.0,77.0,68.0,19.9,59.17,False,False,,0,,,,52
ADAUSDT,ADA,Etabli,15,0.2499,11458168.41679,0.766,50.07394203737711,0.00041566700045196463,0.25297000000000003,0.3649309999999996,0.5177001068352219,0.20531807472231564,0.15886906765398845,0.005069813938941291,0.8472847159434271,0.24158888888888896,0.28785,support_bounce|uptrend,2,0,haussier,365,0,0,30,,,45.0,37.0,87.5,78.5,57.6,59.16,False,False,,0,,,,57
AGLDUSDT,AGLD,Speculative,,0.255,254553.1226,1.594,47.12094817704187,-0.0027457126573158666,0.2513000000000001,0.28145,0.5960208916218209,0.44587628865979384,0.34536082474226804,0.008226135471018496,0.3709680879515606,0.21686111111111106,0.29111111111111115,double_bottom_90d,1,0,haussier,365,0,0,30,,,17.0,57.0,79.0,47.0,56.0,59.16,False,False,,0,,,,61
KAVAUSDT,KAVA,Mid,395,0.06417,5286212.753309,1.809,63.950909484254076,0.00018066650019705793,0.055946599999999985,0.08370860000000004,0.6175579021547326,0.26102189781021906,0.05970802919708044,0.4155814466669799,0.6542833005475925,0.04997222222222222,0.06412472222222224,rsi_bearish_divergence|downtrend|morning_star_4h,1,2,baissier,365,0,0,30,,,31.0,57.0,77.5,78.5,22.7,59.11,False,False,,0,,,,53
AVAXUSDT,AVAX,Etabli,25,9.17,7533225.9288,0.88,47.55429219593066,-0.026414219030723416,9.2936,12.187049999999994,0.5000014839182891,0.18017159199237373,0.12583412774070546,0.004250858965176016,0.878413233494736,8.618055555555557,9.878888888888888,uptrend,1,0,haussier,365,0,0,30,,,45.0,37.0,87.5,78.5,56.4,59.03,False,False,,0,,,,57
CRVUSDT,CRV,Mid,129,0.2363,1359178.3079,2.339,55.84838392958326,0.0009721525943813232,0.22493600000000005,0.3353535,0.5628902364633527,0.2509931383170819,0.148790176959191,0.0061191515706864544,0.8106393629523779,0.21195833333333336,0.2606861111111111,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,31.0,57.0,75.5,68.0,35.0,58.92,False,False,,0,,,,56
YGGUSDT,YGG,Speculative,653,0.0434,817919.051569,6.373,59.44708595622192,0.00010685935242038145,0.03888040000000001,0.06550515000000003,0.669045948581649,0.2968684759916492,0.09540709812108555,0.019382287161602178,0.6052043036131836,0.03551194444444445,0.04460027777777778,,0,0,neutre,365,0,0,30,,,17.0,57.0,77.5,57.5,50,58.91,False,False,,0,,,,60
XAIUSDT,XAI,Speculative,,0.01124,792868.256479,4.655,61.55204009820875,6.337629232688343e-05,0.0099988,0.014997049999999994,0.7374621274506407,0.2631578947368421,0.06349206349206352,0.013154534311268866,0.6040431179786112,0.009058611111111111,0.011606388888888888,double_bottom_90d|uptrend|shooting_star_4h,2,1,haussier,365,0,0,30,,,17.0,57.0,77.5,57.5,49.9,58.9,False,False,,0,,,,59
SLPUSDT,SLP,Speculative,,0.000704,132404.041663,0.715,61.24863132567142,1.6514819516233803e-07,0.0006329399999999998,0.0007971149999999997,0.5434083919985976,0.2818311874105866,0.027586206896551647,0.00456687717237235,0.757552109306096,0.0005463888888888888,0.0007092777777777776,doji_4h,0,0,neutre,365,0,0,30,,,17.0,57.0,80.0,47.0,50,58.86,False,False,,0,,,,60
JTOUSDT,JTO,Mid,194,0.3787,723748.29235,5.576,68.11332813012027,0.0026196829527556417,0.31231000000000003,0.44112799999999985,0.7461921131720042,0.23935212957408514,0.004214963119072683,0.006478172340354645,0.5957220548467065,0.25329722222222223,0.3551027777777778,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,31.0,48.0,89.5,57.5,35.0,58.85,False,False,,0,,,,52
JASMYUSDT,JASMY,Mid,154,0.00569,475418.34901,1.789,51.72586549095897,-1.3503526779491619e-05,0.005547,0.006856400000000001,0.4387480357353302,0.18181818181818174,0.08828250401284111,0.005559519332192512,0.7485969222231285,0.005212500000000001,0.006076666666666666,macd_bearish_cross|double_top_90d,0,2,baissier,365,0,0,30,,,31.0,57.0,92.0,47.0,0,58.8,False,False,,0,,,,50
XECUSDT,XEC,Mid,231,7.2e-06,111205.3193953,1.839,54.519358764161474,3.8366963556012914e-09,7.0072e-06,9.950949999999992e-06,0.4222944331313677,0.2556561085972851,0.18552036199095026,0.0029004844831446762,0.8450809038731812,6.721944444444445e-06,8.283055555555558e-06,,0,0,neutre,365,0,0,30,,,31.0,57.0,75.5,47.0,50,58.79,False,False,,0,,,,59
ARKUSDT,ARK,Speculative,632,0.1729,37604.7933,-0.288,50.75480418749599,-5.2447664747182167e-05,0.17109800000000008,0.2350264999999999,0.42663141737644533,0.24329501915708818,0.16954022988505754,0.02597423307882991,0.8253716257188689,0.16330833333333333,0.19705555555555554,macd_bearish_cross|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,17.0,57.0,87.5,47.0,26.2,58.76,False,False,,0,,,,55
GNOUSDT,GNO,Mid,126,140.44,2936704.99965,13.112,70.26266488825635,2.0792319201636924,124.75139999999999,127.28724999999994,0.6036227686083644,0.19395987037164722,0.025167206784803182,0.07463199952206555,0.7938755104875667,115.14388888888892,136.62972222222226,,0,0,neutre,365,0,0,30,,,31.0,48.0,81.5,68.0,50,58.73,False,False,,0,,,,54
DASHUSDT,DASH,Mid,109,36.96,6963855.38988,-1.387,53.558345038970515,0.014280250707091824,34.8146,46.70725,1.2551786054682732,0.2791988416988416,0.20069204152249137,0.01583051636698157,0.6949774912911029,30.985,40.12305555555556,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,57.0,62.5,78.5,63.7,58.64,False,False,,0,,,,60
WIFUSDT,WIF,Mid,188,0.189,3136978.8035,0.0,51.25636681901673,8.07562777985155e-05,0.18632,0.30538999999999994,0.7717864868351701,0.3568627450980392,0.25882352941176473,0.016108433528954438,0.7213838650112658,0.17080555555555557,0.23249999999999998,macd_bullish_cross|uptrend|doji_4h,2,0,haussier,365,0,0,30,,,31.0,57.0,65.0,68.0,63.7,58.59,False,False,,0,,,,61
SYNUSDT,SYN,Speculative,,0.0547,116463.3109,3.598,59.330696102861346,3.20157601415242e-05,0.049918000000000004,0.05801700000000003,0.5449041579085561,0.4724880382775119,0.34808612440191383,0.0023006256705148443,0.3536658069964417,0.04558055555555556,0.06089722222222221,,0,0,neutre,365,0,0,30,,,17.0,57.0,79.0,47.0,50,58.54,False,False,,0,,,,60
MANTAUSDT,MANTA,Speculative,665,0.06804,703613.806908,-2.633,54.00092334472769,0.00035468906372221077,0.0653048,0.08183194999999997,0.665787901039721,0.27144592952612395,0.17569866342648846,0.018532324698087507,0.5629476920730225,0.061193888888888895,0.07653333333333333,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,57.0,73.0,57.5,57.3,58.25,False,False,,0,,,,61
BNTUSDT,BNT,Speculative,634,0.3119,171699.65316,0.841,52.01028994954827,-0.0015010182112673862,0.3014939999999999,0.38762299999999994,0.46085204105943334,0.1715179968701096,0.04330466830466831,0.025823319790950677,0.9346376633814867,0.274225,0.32476111111111117,macd_bearish_cross|double_bottom_90d,1,1,mixte,365,0,0,30,,,17.0,57.0,86.0,47.0,25.9,58.24,False,False,,0,,,,55
RADUSDT,RAD,Speculative,,0.245,267806.4628,1.24,58.52575987217293,-0.0007090047103441265,0.23046,0.295305,0.3038407485223543,0.15662650602409642,0.023904382470119542,0.0014650748790303628,0.7025525520563877,0.21711111111111114,0.26052777777777775,macd_bearish_cross|evening_star_4h,0,2,baissier,365,0,0,30,,,17.0,57.0,92.0,47.0,7.4,58.21,False,False,,0,,,,52
1INCHUSDT,1INCH,Mid,240,0.0954,265643.0552,1.059,52.609242352798184,-9.920649854579559e-05,0.09376599999999997,0.13409499999999996,0.41000815755717335,0.22461814914645098,0.14285714285714285,0.020895068928314386,0.9243235211612243,0.08809444444444442,0.10150277777777778,macd_bearish_cross|double_bottom_90d,1,1,mixte,365,0,0,30,,,31.0,57.0,81.5,47.0,25.9,58.18,False,False,,0,,,,54
ENSUSDT,ENS,Mid,169,6.09,296931.9625,0.164,52.145943675711564,-0.004434036792162262,5.961199999999999,9.037049999999994,0.5740617889081204,0.19883889695210452,0.1175616835994194,0.003832554639195047,0.868125768369984,5.568333333333332,6.693055555555556,macd_bearish_cross|evening_star_4h,0,2,baissier,365,0,0,30,,,31.0,57.0,87.5,47.0,7.4,58.15,False,False,,0,,,,51
SUSHIUSDT,SUSHI,Mid,425,0.2237,2580169.62113,5.122,58.050055213911655,-0.0001593127321763057,0.20471999999999999,0.3015445000000001,0.6400814688420498,0.20688190314358537,0.051826677994902245,0.006599277148210372,0.8252915090868641,0.18903611111111107,0.22608611111111113,macd_bearish_cross|double_top_90d|uptrend|bearish_engulfing_4h,1,3,baissier,365,0,0,30,,,31.0,57.0,81.5,68.0,9.1,58.12,False,False,,0,,,,50
ONEUSDT,ONE,Speculative,630,0.0023,213709.125725,1.322,52.90382155037911,6.138259550917247e-06,0.0022474,0.0035177000000000008,0.5994641294172343,0.3050847457627118,0.22033898305084745,0.027534051892381384,0.723677656294678,0.0021119444444444445,0.0026527777777777786,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,75.5,47.0,56.4,58.1,False,False,,0,,,,61
ACXUSDT,ACX,Speculative,678,0.0436,55780.08662,0.693,50.8610885848938,-0.0001300063475967249,0.043151999999999996,0.0504075,0.36670860731223354,0.31239669421487604,0.2793388429752066,0.005112379104628496,0.28689427346472546,0.03353611111111109,0.04689722222222223,,0,0,neutre,365,0,0,30,,,17.0,57.0,77.5,47.0,50,58.07,False,False,,0,,,,60
COTIUSDT,COTI,Speculative,574,0.01401,434685.84796,2.263,50.83285734823925,-0.00010357843644787264,0.0135958,0.020357350000000003,0.7015092981524823,0.2042402826855124,0.08610567514677103,0.0034641066645880294,0.7375185299654793,0.011522777777777778,0.014585555555555555,bearish_engulfing_4h,0,1,baissier,365,0,0,30,,,17.0,57.0,81.5,47.0,37.5,58.03,False,False,,0,,,,57
HAEDALUSDT,HAEDAL,Speculative,,0.03088,156224.053949,2.66,48.918260127903174,-0.0004908627267412682,0.030067399999999994,0.04423285000000001,0.8907206661855075,0.21682847896440133,0.16980624327233584,0.0035280930106588474,0.5405346532025431,0.025358333333333333,0.03369,macd_bearish_cross|uptrend,1,1,mixte,348,0,0,30,,,16.5,57.0,85.0,47.0,26.2,57.92,False,False,,0,,,,55
SPELLUSDT,SPELL,Speculative,714,0.0001673,168442.6947921,0.42,50.56388121557831,1.1207144410810017e-07,0.00016628799999999995,0.00022995600000000005,0.5336573894342516,0.2590673575129534,0.2124352331606218,0.02187851216008113,0.7605642150722616,0.0001599583333333333,0.00019697222222222227,support_bounce|doji_4h,1,0,haussier,365,0,0,30,,,17.0,57.0,75.5,47.0,51.2,57.57,False,False,,0,,,,59
NMRUSDT,NMR,Mid,417,9.01,158826.3163,0.0,60.34204212458027,-0.029576193567413256,8.0212,9.528549999999997,0.47764658982731784,0.36746987951807236,0.09538152610441777,0.007393090469389444,0.6336923423402385,6.986388888888887,9.205277777777775,macd_bearish_cross|double_top_90d,0,2,baissier,365,0,0,30,,,31.0,57.0,88.0,47.0,0,57.54,False,False,,0,,,,49
PYRUSDT,PYR,Speculative,,0.277,750304.059955,2.974,51.812152451805936,0.00016593955201952583,0.2751799999999999,0.4383250000000004,0.6246752147275373,0.3488372093023256,0.28423772609819115,0.020957495378657154,0.5793355570945491,0.2586388888888889,0.34891666666666665,doji_4h,0,0,neutre,365,0,0,30,,,17.0,57.0,73.0,57.5,50,57.49,False,False,,0,,,,59
MAVUSDT,MAV,Speculative,,0.01527,513701.97013,-0.521,50.2942733257297,-0.00011613445563135621,0.014596200000000002,0.0230163,0.7515440456626276,0.38664673642252123,0.2391629297458894,0.007650278542691988,0.6274692955053627,0.013166666666666667,0.017459722222222217,,0,0,neutre,365,0,0,30,,,17.0,57.0,73.0,57.5,50,57.49,False,False,,0,,,,59
UMAUSDT,UMA,Speculative,529,0.464,131235.3799,2.203,55.56879293060288,-0.0016981670449247432,0.4329000000000001,0.6662900000000002,0.5715652862519227,0.3101604278074867,0.17290552584670235,0.005208012102400857,0.636265893549361,0.40083333333333354,0.5303055555555556,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,83.5,47.0,26.2,57.49,False,False,,0,,,,55
