symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d,outperf_prob_7d,bull_prob_7d_legacy,score_model,market_regime,alt_index_30d,alt_index_90d
SPCXBUSDT,SPCXB,Mid,339,148.57,12701439.88424,-0.708,50.82723057984157,-0.8750431294079686,144.46019999999996,,0.44152046309047915,0.37343314763231195,0.13782497678737235,0.087949489616964,0.126862089332851,113.6625,157.58583333333334,uptrend|doji_4h,1,0,haussier,107,0,0,30,,,23.9,45.0,77.5,78.5,60.8,48.9,51.2,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,3,,Volume ×0.1 (épuisement),81517708,81517975,548840.82462441,548843.6010204699,,100.0,,,,48.9,58,ml_gb+alt_blend,Altseason en formation,83.0,64.3
1000SATSUSDT,1000SATS,Speculative,,1.245e-05,330456.10011945,3.234,60.025500719049624,1.666868209632344e-07,1.11104e-05,1.1354899999999999e-05,0.8224619977380133,0.21722265321955006,0.034134988363072216,0.2900108835314309,0.44919628597844186,9.269166666666666e-06,1.2117222222222224e-05,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,17.0,57.0,89.5,47.0,34.4,48.9,52.68,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,4,⚠️ Surveiller,Volume ×0.3 (épuisement)|Près du plus haut 90j (résistance),,,,,,,,,,48.9,58,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ASMLBUSDT,ASMLB,Speculative,,1737.07,87398.436124,-0.85,56.94430167033375,12.881187964509326,1731.1708,,0.3337498055959066,0.1553622696179625,0.07760683942113268,0.054156486559677475,,1643.9385714285718,1828.9242857142856,doji_4h,0,0,neutre,53,0,0,30,,,8.5,45.0,90.0,47.0,50,48.9,47.18,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,2,,Volume ×0.1 (épuisement),,,,,,,,,,48.9,58,ml_gb+alt_blend,Altseason en formation,83.0,64.3
SEIUSDT,SEI,Mid,114,0.0737,21680601.493575,8.959,80.11836193978115,0.002845249886150341,0.047369,0.053406200000000015,1.017442162845551,0.23750246986761514,0.011229946524064269,2.2282487996238114,0.6075343805170715,0.040535,0.055043888888888885,,0,0,neutre,365,0,0,30,,,31.0,66.0,79.0,78.5,50,48.9,60.41,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,6,⚠️ Surveiller,RSI 80 (surachat extrême)|Près du plus haut 90j (résistance),498403151,740202699,6733333333.0,10000000000.0,,67.3,,,,48.9,55,ml_gb+alt_blend,Altseason en formation,83.0,64.3
METUSDT,MET,Mid,193,0.3584,4413696.60821,4.551,75.93161670382214,0.012812793072613689,0.21711200000000005,0.16589750000000006,1.333397639944496,0.3246346555323591,0.002784739626844893,0.7097635569402675,0.4462377370744373,0.1506166666666667,0.27250833333333335,uptrend,1,0,haussier,318,0,0,30,,,29.7,64.0,67.0,68.0,60.8,48.9,56.26,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,4,⚠️ Surveiller,RSI 76 (surachat)|Près du plus haut 90j (résistance),199258422,357016799,556855042.135662,997732505.322431,1000000000.0,55.8,190602971,$191M,0.26,48.9,52,ml_gb+alt_blend,Altseason en formation,83.0,64.3
OPGUSDT,OPG,Speculative,679,0.1427,1175832.98163,12.097,73.738124663017,0.002995930384628454,0.10333800000000001,,0.9616974190739879,0.3376623376623376,0.0,0.9174500373653391,0.3029400988037578,0.0911611111111111,0.13038611111111112,rsi_bearish_divergence|uptrend,1,1,mixte,128,0,0,30,,,10.5,45.0,77.5,68.0,47.0,48.9,46.17,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,6,⚠️ Surveiller,RSI 74 (surachat)|Près du plus haut 90j (résistance)|Divergence RSI baissière,33352202,145029281,229968750.0,1000000000.0,1000000000.0,23.0,,,,48.9,52,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ZROUSDT,ZRO,Mid,108,1.573,13062553.15503,3.897,73.85002269622711,0.05462460788268923,1.0550799999999996,1.2571099999999995,1.1270415102807436,0.29527559055118113,0.02836004932182493,0.6112566459006534,0.27358428755617475,0.7664999999999998,1.2596111111111115,downtrend,0,1,baissier,365,0,0,30,,,31.0,57.0,61.0,78.5,34.4,48.9,51.82,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,4,⚠️ Surveiller,RSI 74 (surachat)|Près du plus haut 90j (résistance),557329354,1577436550,353313325.89,1000000000.0,1000000000.0,35.3,8012610598,$8.0B,6.04,48.9,50,ml_gb+alt_blend,Altseason en formation,83.0,64.3
BICOUSDT,BICO,Speculative,847,0.0227,1284980.6215506,0.0,53.61166599498192,0.0003730654566248371,0.023835000000000002,0.0224804,1.0068964441344346,0.7303619408882567,0.6420104314841156,0.33501106787304447,0.23003638957915126,0.012941944444444445,0.034193611111111105,,0,0,neutre,365,0,0,30,,,17.0,45.0,38.5,68.0,50,48.9,38.56,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,2,,Volume ×0.3 (épuisement),22658413,22658413,999999999.9,1000000000.0,1000000000.0,100.0,,,,48.9,50,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ALABBUSDT,ALABB,Speculative,,367.27,81153.67801,0.207,69.96905082544018,9.681706842030295,304.2808,,0.8416512653168537,0.2470490784841581,0.0,0.05498734886134046,,272.04476190476186,351.2457142857143,rsi_bearish_divergence,0,1,baissier,53,0,0,30,,,8.5,36.0,79.5,47.0,36.2,48.9,40.5,-3.4,≈ Neutre vs BTC,False,False,,0,,,,48.9,6,⚠️ Surveiller,Volume ×0.1 (épuisement)|Près du plus haut 90j (résistance)|Divergence RSI baissière,,,,,,,,,,48.9,47,ml_gb+alt_blend,Altseason en formation,83.0,64.3
WAXPUSDT,WAXP,Speculative,686,0.00693,1851654.61285,11.594,77.99381676006377,0.00012987880586410965,0.004520799999999999,0.005271550000000001,0.856995613588069,0.18937644341801377,0.0,5.949518905640964,0.3996613854992369,0.0036941666666666668,0.00532027777777778,breakout_30d|uptrend,2,0,haussier,365,0,0,30,,,17.0,66.0,89.5,68.0,65.3,48.8,59.52,-3.5,≈ Neutre vs BTC,False,False,,3,⚡ Volume ×6.0 vs médiane,,5.95,48.8,4,⚠️ Surveiller,RSI 78 (surachat)|Près du plus haut 90j (résistance),32415478,32415478,4687873827.47352,4687873827.47352,,100.0,,,,48.8,65,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ONGUSDT,ONG,Speculative,526,0.09698,1010629.73287,1.518,56.172478713009156,0.0014354797731009337,0.08399039999999999,0.0662016,1.4418547203826326,0.6872852233676975,0.5926577822479255,0.8458405839767602,0.11163472708439617,0.04217638888888889,0.11724638888888889,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,82.0,38.5,68.0,58.0,48.8,52.65,-3.5,≈ Neutre vs BTC,False,False,,0,,,,48.8,0,,,46828231,77855924,481178346.0,800000000.0,1000000000.0,60.1,,,,48.8,63,ml_gb+alt_blend,Altseason en formation,83.0,64.3
XPLUSDT,XPL,Mid,111,0.11995,49607274.221784,7.859,69.45437890295163,0.0033556848331555813,0.0878664,0.09350769999999999,1.2627504593982803,0.3269617706237425,0.0,1.9877487019425124,0.5976673883443633,0.07562444444444444,0.10509861111111113,downtrend,0,1,baissier,365,0,0,30,,,31.0,75.0,67.0,78.5,34.4,48.8,59.89,-3.5,≈ Neutre vs BTC,False,False,,0,🔥 Trending #10 sur CoinGecko,10,,48.8,2,,Près du plus haut 90j (résistance),540407404,1192075156,4533333333.3333,10000000000.0,,45.3,,,,48.8,56,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ASTSBUSDT,ASTSB,Speculative,,61.81,159164.5687,-0.595,50.80862358778583,0.5438619738321466,63.786399999999986,,0.7579698722527158,0.24245283018867927,0.16684636118598387,0.06026402962157619,,57.922380952380955,72.60047619047619,,0,0,neutre,53,0,0,30,,,8.5,45.0,75.0,47.0,50,48.8,43.55,-3.5,≈ Neutre vs BTC,False,False,,0,,,,48.8,2,,Volume ×0.1 (épuisement),,,,,,,,,,48.8,56,ml_gb+alt_blend,Altseason en formation,83.0,64.3
USARBUSDT,USARB,Speculative,,15.25,248494.4849,-2.118,39.638207649738014,0.026938040837422683,17.5836,,0.559751180780023,0.24901185770750986,0.24703557312252958,0.29001471798269807,,15.409999999999998,19.871904761904766,,0,0,neutre,53,0,0,30,,,8.5,36.0,85.5,47.0,50,48.8,42.78,-3.5,≈ Neutre vs BTC,False,False,,0,,,,48.8,2,,Volume ×0.3 (épuisement),,,,,,,,,,48.8,51,ml_gb+alt_blend,Altseason en formation,83.0,64.3
HEMIUSDT,HEMI,Speculative,864,0.00641,1310418.60403,0.0,42.56670129584311,-2.21337984399805e-05,0.0082224,0.006865399999999999,1.9922986208946527,0.6308724832214765,0.6082977425259304,0.1486085136166192,0.29602717337902357,0.004394722222222223,0.01226,,0,0,neutre,365,0,0,30,,,17.0,36.0,28.0,68.0,50,48.8,32.71,-3.5,≈ Neutre vs BTC,False,False,,0,,,,48.8,3,,Volume ×0.1 (épuisement),21833674,64176197,3402111808.6401577,9999901783.24647,10000000000.0,34.0,47403175,$47M,1.9,48.8,42,ml_gb+alt_blend,Altseason en formation,83.0,64.3
CITYUSDT,CITY,Speculative,,0.369,323380.82426,-1.072,56.713684669716045,0.0018428940211158732,0.36255999999999994,0.4548900000000001,0.27199871528348035,0.145,0.07500000000000007,0.6903056461709934,0.457612289178319,0.35202777777777766,0.40249999999999997,,0,0,neutre,365,0,0,30,,,17.0,66.0,100.0,47.0,50,48.7,59.46,-3.6,≈ Neutre vs BTC,False,False,,0,,,,48.7,0,,,,,,,,,,,,48.7,66,ml_gb+alt_blend,Altseason en formation,83.0,64.3
VELODROMEUSDT,VELODROME,Speculative,,0.03894,3461423.948157,18.395,80.52347978678726,0.0010540614978751385,0.0230396,0.018451549999999997,1.1892601795631423,0.33938660209846655,0.0,3.8356120361915327,0.5071433897813084,0.016908055555555555,0.028049166666666663,breakout_30d|uptrend,2,0,haussier,365,0,0,30,,,17.0,82.0,67.0,68.0,65.3,48.7,59.97,-3.6,≈ Neutre vs BTC,False,False,,0,,,,48.7,6,⚠️ Surveiller,RSI 81 (surachat extrême)|Près du plus haut 90j (résistance),,,,,,,,,,48.7,62,ml_gb+alt_blend,Altseason en formation,83.0,64.3
COOKIEUSDT,COOKIE,Speculative,,0.01257,233021.551889,3.799,59.87883671301607,0.00021513198445847272,0.011468800000000001,0.012817200000000008,0.9933653319429422,0.35947712418300654,0.17712418300653587,0.26018833405681313,0.30987530501052357,0.008108333333333335,0.012735277777777776,,0,0,neutre,365,0,0,30,,,17.0,57.0,73.0,47.0,50,48.7,49.63,-3.6,≈ Neutre vs BTC,False,False,,0,,,,48.7,2,,Volume ×0.3 (épuisement),,,,,,,,,,48.7,59,ml_gb+alt_blend,Altseason en formation,83.0,64.3
DODOUSDT,DODO,Speculative,960,0.01846,3150223.552741,0.217,50.308279959946624,0.00014057569354984737,0.0193648,0.0180237,0.36078475293753,0.36515601783060914,0.3142644873699851,0.5815237477724796,-0.01516516576112512,0.016731944444444438,0.024014166666666663,doji_4h,0,0,neutre,365,0,0,30,,,17.0,54.0,73.0,68.0,50,48.7,50.2,-3.6,≈ Neutre vs BTC,False,False,,0,,,,48.7,2,,Volume ×0.6 (épuisement),18462487,18462487,1000000000.0,1000000000.0,1000000000.0,100.0,13393883,$13M,2.23,48.7,58,ml_gb+alt_blend,Altseason en formation,83.0,64.3
EPICUSDT,EPIC,Speculative,,0.4783,1244772.22152,-5.062,54.37708129140402,0.010161483717688217,0.4044959999999998,0.40611650000000027,1.4017443254744593,0.7213666582512833,0.598081292602878,0.17088534324042393,0.1429178565400641,0.3318305555555555,0.844486111111111,death_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,38.5,68.0,48.0,48.7,42.85,-3.6,≈ Neutre vs BTC,False,False,,0,,,,48.7,2,,Volume ×0.2 (épuisement),,,,,,,,,,48.7,53,ml_gb+alt_blend,Altseason en formation,83.0,64.3
GOOGLBUSDT,GOOGLB,Speculative,792,343.31,1057875.29775,-0.122,48.5595222007914,-0.2107013056067344,344.43820000000005,,0.2459178228637233,0.14247347925339066,0.09548400695578861,0.14273897908975552,,329.96156250000007,363.94312499999995,macd_bearish_cross|downtrend,0,2,baissier,82,0,0,30,,,9.2,45.0,90.0,68.0,21.2,48.7,47.33,-3.6,≈ Neutre vs BTC,False,False,,0,,,,48.7,5,⚠️ Surveiller,Volume ×0.1 (épuisement)|MACD cross baissier,25866787,25866787,75347.82964566999,75347.82964566999,,100.0,,,,48.7,51,ml_gb+alt_blend,Altseason en formation,83.0,64.3
BEAMXUSDT,BEAMX,Speculative,,0.002207,1347529.598273,1.378,76.78448417130706,4.4583754520952624e-05,0.00158232,0.0016716399999999998,0.8713321528061609,0.23522388059701493,0.0,0.8543724857662855,0.4647106322515448,0.0013622222222222221,0.0018403888888888884,resistance_test,0,1,baissier,365,0,0,30,,,17.0,48.0,89.5,68.0,37.8,48.7,51.25,-3.6,≈ Neutre vs BTC,False,False,,0,,,,48.7,4,⚠️ Surveiller,RSI 77 (surachat)|Près du plus haut 90j (résistance),,,,,,,,,,48.7,45,ml_gb+alt_blend,Altseason en formation,83.0,64.3
OGNUSDT,OGN,Speculative,,0.02146,3052019.62853,7.461,68.97377846131928,0.00028229109714534813,0.018011000000000003,0.019537150000000007,0.5681621190288308,0.2210031347962383,0.0,2.2800709728442015,0.38141201090826365,0.015401666666666666,0.019921388888888888,downtrend,0,1,baissier,365,0,0,30,,,17.0,75.0,100.0,68.0,34.4,48.6,63.52,-3.7,≈ Neutre vs BTC,False,False,,0,,,,48.6,2,,Près du plus haut 90j (résistance),,,,,,,63731887,$64M,0.03,48.6,66,ml_gb+alt_blend,Altseason en formation,83.0,64.3
1MBABYDOGEUSDT,1MBABYDOGE,Speculative,,0.0004262,414121.670334,0.685,62.88715552413373,3.16789248856544e-06,0.00037369200000000007,0.0003701289999999998,0.6382525176885475,0.12666505207071935,0.0,0.2911601132245431,0.625002772558952,0.0002954972222222222,0.00040413611111111107,rsi_bearish_divergence|golden_cross|resistance_test|uptrend|doji_4h,2,2,mixte,365,0,0,30,,,17.0,73.0,89.5,47.0,46.4,48.6,59.28,-3.7,≈ Neutre vs BTC,False,False,,0,,,,48.6,6,⚠️ Surveiller,Volume ×0.3 (épuisement)|Près du plus haut 90j (résistance)|Divergence RSI baissière,,,,,,,,,,48.6,65,ml_gb+alt_blend,Altseason en formation,83.0,64.3
RLCUSDT,RLC,Speculative,695,0.3647,1548075.66743,7.931,69.64762747509772,0.007228225824140249,0.30244199999999993,0.35869900000000016,0.6828499092511645,0.22016331658291463,0.0,4.370382113051487,0.5820918298667237,0.26550000000000007,0.33315277777777774,rsi_bearish_divergence|downtrend,0,2,baissier,365,0,0,30,,,17.0,75.0,89.5,68.0,20.6,48.6,60.15,-3.7,≈ Neutre vs BTC,False,False,,2,⚡ Volume ×4.4 vs médiane,,4.37,48.6,4,⚠️ Surveiller,Près du plus haut 90j (résistance)|Divergence RSI baissière,31711384,31711384,86999784.9868455,86999784.9868455,86999784.9868455,100.0,,,,48.6,64,ml_gb+alt_blend,Altseason en formation,83.0,64.3
BROCCOLI714USDT,BROCCOLI714,Speculative,,0.02852,4079485.67017,-8.207,69.19138780188732,0.0011882434443767791,0.018661800000000003,0.0150003,1.5189645403976972,0.22985074626865667,0.06289101086598624,1.066049413759072,0.22858660687446233,0.012049444444444442,0.021836944444444447,,0,0,neutre,365,0,0,30,,,17.0,82.0,62.5,68.0,50,48.6,57.97,-3.7,≈ Neutre vs BTC,False,False,,0,,,,48.6,0,,,,,,,,,,,,48.6,62,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ALICEUSDT,ALICE,Speculative,,0.163,1814527.069167,6.12,66.50220386850935,0.0030266859682964655,0.13681399999999996,0.12687800000000005,0.7440536790129942,0.25136612021857924,0.01032179720704315,0.8618226044407705,0.2058256543723322,0.11488055555555556,0.1502638888888889,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,17.0,73.0,71.5,68.0,34.4,48.6,55.89,-3.7,≈ Neutre vs BTC,False,False,,0,,,,48.6,2,,Près du plus haut 90j (résistance),,,,,,,,,,48.6,57,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ADXUSDT,ADX,Speculative,,0.0639,662877.03,2.24,58.61111999091122,0.0005904105362054487,0.06167999999999999,0.06465,0.47790572790622365,0.1627218934911242,0.05473372781065082,0.44199627079448744,0.4753943113266512,0.05431388888888889,0.0648611111111111,rsi_bearish_divergence|downtrend|doji_4h,0,2,baissier,365,0,0,30,,,17.0,57.0,100.0,57.5,20.6,48.6,55.23,-3.7,≈ Neutre vs BTC,False,False,,0,,,,48.6,4,⚠️ Surveiller,Volume ×0.4 (épuisement)|Divergence RSI baissière,,,,,,,,,,48.6,56,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ACTUSDT,ACT,Speculative,,0.01132,410254.840668,2.258,58.67239187163838,0.00014712803921431496,0.010524199999999997,0.011409850000000001,0.7736549292598339,0.3583267561168114,0.10576164167324395,0.41844594845256894,0.39298223522933884,0.008530555555555555,0.011698055555555554,downtrend,0,1,baissier,365,0,0,30,,,17.0,57.0,73.0,47.0,34.4,48.6,48.69,-3.7,≈ Neutre vs BTC,False,False,,0,,,,48.6,2,,Volume ×0.4 (épuisement),,,,,,,,,,48.6,55,ml_gb+alt_blend,Altseason en formation,83.0,64.3
AMPUSDT,AMP,Mid,418,0.000697,2578413.367277,36.935,88.6131835762009,2.0397574206873027e-05,0.00044073999999999996,0.00066809,1.395666582998778,0.19696969696969693,0.0,4.905443171595775,0.3005025594107683,0.00038277777777777784,0.0004958055555555555,breakout_30d|downtrend,1,1,mixte,365,0,0,30,,,31.0,57.0,79.0,68.0,39.0,48.6,55.6,-3.7,≈ Neutre vs BTC,False,False,,2,⚡ Volume ×4.9 vs médiane,,4.91,48.6,6,⚠️ Surveiller,RSI 89 (surachat extrême)|Près du plus haut 90j (résistance),66228493,73560195,89781193103.18022,99720253743.71327,100000000000.0,90.0,,,,48.6,53,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ACHUSDT,ACH,Speculative,,0.00627,581175.72316,2.284,68.14354055712417,6.709667259048135e-05,0.005018399999999998,0.005648000000000001,0.7669304539393389,0.1767068273092369,0.0,0.4149369897005952,0.45685254950012255,0.004160833333333332,0.0056525,rsi_bearish_divergence|resistance_test|uptrend,1,2,baissier,365,0,0,30,,,17.0,48.0,89.5,57.5,34.7,48.6,50.23,-3.7,≈ Neutre vs BTC,False,False,,0,,,,48.6,6,⚠️ Surveiller,Volume ×0.4 (épuisement)|Près du plus haut 90j (résistance)|Divergence RSI baissière,,,,,,,,,,48.6,52,ml_gb+alt_blend,Altseason en formation,83.0,64.3
LUMIAUSDT,LUMIA,Speculative,865,0.0912,624569.032147,5.678,65.30225639871676,0.0017253377943916232,0.08160600000000001,0.09391100000000002,0.6766892950438516,0.5181422351233672,0.33889695210449927,1.0,0.23423061287121796,0.06982222222222222,0.11899722222222223,downtrend,0,1,baissier,365,0,0,30,,,17.0,57.0,53.5,57.5,34.4,48.6,44.82,-3.7,≈ Neutre vs BTC,False,False,,0,,,,48.6,0,,,21759449,21759449,238888888.0,238888888.0,238888888.0,100.0,,,,48.6,49,ml_gb+alt_blend,Altseason en formation,83.0,64.3
WINUSDT,WIN,Speculative,562,4.319e-05,932138.99056943,6.589,70.38046251976914,1.3583629728808617e-07,3.512340000000002e-05,2.445689999999999e-05,0.6043891770904691,0.12407301768397026,0.0,1.1738945247642798,0.39313352550688346,2.0926111111111108e-05,3.93838888888889e-05,rsi_bearish_divergence|macd_bullish_cross|double_bottom_90d|uptrend|doji_4h,3,1,haussier,365,0,0,30,,,17.0,82.0,89.5,57.5,64.5,48.5,64.52,-3.8,≈ Neutre vs BTC,False,False,,0,,,,48.5,4,⚠️ Surveiller,Près du plus haut 90j (résistance)|Divergence RSI baissière,42814889,42814889,993701854154.286,993701859243.3864,,100.0,,,,48.5,69,ml_gb+alt_blend,Altseason en formation,83.0,64.3
PROMUSDT,PROM,Mid,261,6.511,7959369.38263,18.836,68.3272078281621,0.0062105681349785,4.34794,2.142175,1.6139566218455816,0.3084057971014493,0.057101449275362336,1.1020905851242946,0.09745358263970318,1.1955833333333332,5.876916666666667,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,82.0,50.5,78.5,58.0,48.5,59.9,-3.8,≈ Neutre vs BTC,False,False,,0,,,,48.5,0,,,119718495,126278413,18250000.0,19250000.0,19250000.0,94.8,,,,48.5,62,ml_gb+alt_blend,Altseason en formation,83.0,64.3
XAIUSDT,XAI,Speculative,924,0.00927,3110612.020926,0.871,66.60860357797878,0.0002315126627692168,0.007454799999999999,0.008589249999999998,0.9842869230975424,0.2101063829787234,0.055837563451776664,2.671229025158855,0.35589629945696877,0.0062994444444444435,0.00817472222222222,resistance_test|downtrend,0,2,baissier,365,0,0,30,,,17.0,75.0,89.5,68.0,22.2,48.5,60.25,-3.8,≈ Neutre vs BTC,False,False,,0,,,,48.5,0,,,19528901,20536060,2110274356.7524185,2219115982.145738,2500000000.0,95.1,,,,48.5,61,ml_gb+alt_blend,Altseason en formation,83.0,64.3
SPELLUSDT,SPELL,Speculative,948,0.0001107,4053210.8993072,17.019,79.63235150603056,2.1016789578855415e-06,8.412599999999999e-05,0.00012322700000000006,0.6395532765313917,0.2981481481481481,0.0,11.234190146080943,0.38117427905813234,7.75e-05,9.693333333333332e-05,breakout_30d|downtrend,1,1,mixte,365,0,0,30,,,17.0,66.0,77.5,68.0,39.0,48.5,55.04,-3.8,≈ Neutre vs BTC,False,False,,3,⚡ Volume ×11.2 vs médiane,,11.23,48.5,4,⚠️ Surveiller,RSI 80 (surachat)|Près du plus haut 90j (résistance),18987611,21699760,171510541047.0,196008739620.0,210000000000.0,87.5,5034739,$5M,2.29,48.5,57,ml_gb+alt_blend,Altseason en formation,83.0,64.3
PHAUSDT,PHA,Mid,394,0.0814,41603023.8561,29.206,85.24917357968872,0.005256463986573449,0.02981,0.031587000000000004,2.1897087393595047,0.3434343434343434,0.06228373702422148,5.376948258397322,0.343630189027898,0.020872222222222223,0.04008888888888889,,0,0,neutre,365,0,0,30,,,31.0,57.0,56.5,78.5,50,48.5,51.67,-3.8,≈ Neutre vs BTC,False,False,,3,⚡ Volume ×5.4 vs médiane,,5.38,48.5,4,⚠️ Surveiller,RSI 85 (surachat extrême),69656980,81278069,857020608.6134666,1000000000.0,1000000000.0,85.7,,,,48.5,54,ml_gb+alt_blend,Altseason en formation,83.0,64.3
RAREUSDT,RARE,Speculative,955,0.02305,24510750.64605,70.741,86.2293399785431,0.0008327669022205623,0.012702999999999999,0.014106649999999991,1.5280574480091746,0.17523533671252706,0.0,27.80317096837844,0.2506012649183395,0.011622222222222223,0.01405472222222222,breakout_30d|double_bottom_90d|downtrend,2,1,haussier,365,0,0,30,,,17.0,57.0,62.5,78.5,48.5,48.5,49.52,-3.8,≈ Neutre vs BTC,False,False,,3,⚡ Volume ×27.8 vs médiane,,27.8,48.5,6,⚠️ Surveiller,RSI 86 (surachat extrême)|Près du plus haut 90j (résistance),18578399,22643467,820475028.2097726,1000000000.0,1000000000.0,82.0,,,,48.5,54,ml_gb+alt_blend,Altseason en formation,83.0,64.3
NILUSDT,NIL,Mid,464,0.10823,10237208.033335,-20.343,71.81428238688319,0.007517795531793636,0.0523334,0.04501290000000001,2.149048810610462,0.2977329974811083,0.14029803424223203,0.9472389841665115,0.14821206006738966,0.032763611111111104,0.06958833333333332,downtrend,0,1,baissier,365,0,0,30,,,31.0,73.0,46.0,78.5,34.4,48.5,54.08,-3.8,≈ Neutre vs BTC,False,False,,0,,,,48.5,0,,,55105232,109744513,507463948.87884,1010636954.663666,,50.2,,,,48.5,53,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ARKUSDT,ARK,Mid,457,0.2837,12132657.7979,22.127,88.20079825770313,0.012649448860953587,0.123474,0.13805749999999992,1.6256224981937026,0.23303571428571426,0.0,28.49591573139657,0.3318148242958692,0.09119722222222224,0.16019999999999995,breakout_30d|uptrend,2,0,haussier,365,0,0,30,,,31.0,57.0,68.5,78.5,65.3,48.4,55.49,-3.9,≈ Neutre vs BTC,False,False,,3,⚡ Volume ×28.5 vs médiane,,28.5,48.4,6,⚠️ Surveiller,RSI 88 (surachat extrême)|Près du plus haut 90j (résistance),55998122,55998146,199369380.0,199370994.0,,100.0,,,,48.4,59,ml_gb+alt_blend,Altseason en formation,83.0,64.3
2ZUSDT,2Z,Mid,169,0.07212,10881698.3521,29.596,77.00945036897308,0.0022268858852280094,0.0524134,0.07126315000000001,0.9992672170299218,0.37614178595773684,0.02263122017723238,15.51884292532834,0.5149928332990077,0.047834444444444464,0.07023055555555556,breakout_30d|downtrend,1,1,mixte,360,0,0,30,,,30.9,66.0,77.5,78.5,39.0,48.4,59.36,-3.9,≈ Neutre vs BTC,False,False,,3,⚡ Volume ×15.5 vs médiane,,15.52,48.4,4,⚠️ Surveiller,RSI 77 (surachat)|Près du plus haut 90j (résistance),248323662,715597702,3469487661.1,9998070161.1,10000000000.0,34.7,83938949,$84M,4.47,48.4,57,ml_gb+alt_blend,Altseason en formation,83.0,64.3
SPKUSDT,SPK,Mid,335,0.024555,6197949.892699,9.45,67.77827121317867,0.0003735838330087216,0.01853486,0.021903045000000006,0.888331772526999,0.28627620022630523,0.0,1.1942377154029546,0.3841028466127303,0.014593222222222221,0.021673500000000005,resistance_test,0,1,baissier,365,0,0,30,,,31.0,66.0,77.5,78.5,37.8,48.4,59.32,-3.9,≈ Neutre vs BTC,False,False,,0,,,,48.4,2,,Près du plus haut 90j (résistance),82210524,245258151,3351999682.284524,10000000000.0,10000000000.0,33.5,5603086573,$5.6B,-0.1,48.4,56,ml_gb+alt_blend,Altseason en formation,83.0,64.3
ZAMAUSDT,ZAMA,Mid,178,0.09233,8774823.41649,0.348,71.35067105272208,0.0033566054586438247,0.056240399999999996,0.03802205,1.6771099119246335,0.3329485488126649,0.0855457227138643,0.5116509438745059,0.37849154653343253,0.03325916666666667,0.07408972222222224,downtrend,0,1,baissier,237,0,0,30,,,27.5,73.0,56.5,78.5,34.4,48.4,55.74,-3.9,≈ Neutre vs BTC,False,False,,0,,,,48.4,2,,Volume ×0.5 (épuisement),226961098,1044858616,2457246203.108738,11312400622.09314,,21.7,85596591,$86M,7.13,48.4,54,ml_gb+alt_blend,Altseason en formation,83.0,64.3
TNSRUSDT,TNSR,Speculative,698,0.0429,4821495.67823,10.567,71.23874522126441,0.0005871499286841241,0.034758,0.036305000000000025,0.7441429524337667,0.16806722689075634,0.0,7.429683726547592,0.4297011322857704,0.030675000000000015,0.037711111111111126,squeeze_breakout,1,0,haussier,365,0,0,30,,,17.0,75.0,89.5,68.0,63.7,48.3,62.73,-4.0,≈ Neutre vs BTC,False,False,,3,⚡ Volume ×7.4 vs médiane,,7.43,48.3,2,,Près du plus haut 90j (résistance),31427874,42293598,743088205.2624216,1000000000.0,1000000000.0,74.3,,,,48.3,76,ml_gb+alt_blend,Altseason en formation,83.0,64.3
