symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d,explosion_score,explosion_label
LUNCUSDT,LUNC,Mid,134,5.501e-05,1401164.87347445,4.562,56.11692639023511,7.411090715639276e-07,5.332240000000001e-05,5.609680000000001e-05,0.7131192705949374,0.45840000000000003,0.3710857142857143,0.6577135120519608,0.6633843297914784,4.8779722222222214e-05,7.382222222222223e-05,support_bounce,1,0,haussier,365,0,0,30,,,31.0,66.0,68.5,68.0,56.5,62,41.94,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,303737769,354603756,5525839940283.803,6451229695791.468,,85.7,,,,17,🔥 Fort
ARUSDT,AR,Mid,209,2.204,1251834.87782,2.179,62.67423641281684,0.039550178930193525,1.8968199999999995,1.938660000000001,0.708845255084394,0.3213438735177865,0.12885375494071133,0.6966893501983733,0.4932579242458505,1.7544444444444443,2.2280277777777773,uptrend,1,0,haussier,365,0,0,30,,,31.0,66.0,73.0,68.0,53.1,62,42.0,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,144700247,144700247,65652466.0,65652466.0,66000000.0,100.0,,,,10,🔥 Fort
AXSUSDT,AXS,Mid,195,0.948,958351.08172,2.265,53.007006213512476,0.005732628073940571,0.9130800000000002,1.110985,0.7083105860245357,0.3123953098827471,0.2068676716917923,0.6973136621223374,0.546752454611417,0.8454444444444446,1.1020000000000003,uptrend,1,0,haussier,365,0,0,30,,,31.0,66.0,73.0,57.5,53.1,62,41.16,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,165298404,255870525,174426379.00134403,270000000.0,270000000.0,64.6,,,,16,🔥 Fort
METUSDT,MET,Mid,239,0.2185,739513.43819,5.607,62.85440491136332,0.0032933927444762645,0.17115200000000003,0.159391,0.9253911656410989,0.3246346555323591,0.10571428571428575,0.5931446913031664,0.3851312696885262,0.10989444444444443,0.2012722222222222,downtrend,0,1,baissier,288,0,0,30,,,28.9,82.0,73.0,57.5,31.2,62,40.34,20,🟢 Surperforme BTC,False,False,,0,,,,62,2,,Volume ×0.6 (épuisement),119394913,218598378,544946137.086269,997733808.223458,1000000000.0,54.6,223234876,$223M,16.48,9,🔥 Fort
FLOWUSDT,FLOW,Mid,463,0.0297,305218.4567944,4.064,52.37765762454321,-0.00012558817697206162,0.02791339999999999,0.0332495,0.8397273562581599,0.2566978193146417,0.09500609013398298,0.8483033850165937,0.3666087831782053,0.025481111111111114,0.03140861111111111,,0,0,neutre,365,0,0,30,,,31.0,66.0,77.5,47.0,50,62,40.41,20,🟢 Surperforme BTC,False,False,,0,,,,62,1,,,50060591,50060591,1685415016.621036,1685415016.621036,,100.0,4185449,$4M,1.0,18,🔥 Fort
XNOUSDT,XNO,Mid,438,0.406,74849.72396,0.995,57.57652100459116,0.0023393746485689667,0.3797999999999999,0.43392500000000017,0.4828269203284654,0.3274336283185841,0.15767634854771775,0.7297049339052702,0.22113368088085417,0.3164166666666666,0.4396111111111112,,0,0,neutre,365,0,0,30,,,31.0,66.0,77.5,47.0,50,62,40.41,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,52930539,52930539,133248297.0,133248297.0,133248297.0,100.0,,,,12,🔥 Fort
NEIROUSDT,NEIRO,Speculative,560,9.007e-05,1543267.54467942,3.067,62.63036026238476,1.4393180923497703e-06,6.740339999999999e-05,7.24772e-05,1.4345731199613274,0.282755178437734,0.13335253456221202,0.7283470812583056,0.5657860276416272,5.911388888888889e-05,8.271750000000001e-05,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,17.0,66.0,62.5,68.0,57.9,62,32.14,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,37904303,37904303,420690000000.0,420690000000.0,420690000000.0,100.0,,,,10,🔥 Fort
GLMRUSDT,GLMR,Speculative,,0.007329,1362460.0287114,-0.068,45.82798526374553,1.4674515362577269e-05,0.00807894,0.011265734999999992,1.2349513451148624,0.40169491525423723,0.3766101694915254,3.319288635626933,0.3310962151081899,0.007353694444444444,0.010573333333333334,,0,0,neutre,365,0,0,30,,,17.0,64.0,58.0,68.0,50,62,31.16,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,,,,,,,,,,21,🔥 Fort
SAHARAUSDT,SAHARA,Speculative,637,0.00853,1273367.3418,7.296,53.03538273523915,0.00013436197017801371,0.0085058,0.01942519999999999,0.7438045697722606,0.8055481461723127,0.7722059215790879,1.1665921922236804,0.3229149118970494,0.007723333333333332,0.026410833333333338,support_bounce,1,0,haussier,365,0,0,30,,,17.0,75.0,49.0,68.0,56.5,62,32.33,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,31241163,85363229,3659791667.0,10000000000.0,10000000000.0,36.6,,,,19,🔥 Fort
SIGNUSDT,SIGN,Speculative,757,0.0082,982933.96827,3.015,69.29668734898615,0.00019808570645107177,0.0075944,0.018644200000000003,0.5659184603779305,0.46308724832214765,0.3154362416107382,2.5940154812079883,0.6357376568397103,0.00667611111111111,0.010028333333333332,downtrend,0,1,baissier,365,0,0,30,,,17.0,75.0,79.0,57.5,31.2,62,31.77,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,23203217,81605688,2843333332.0,10000000000.0,10000000000.0,28.4,,,,14,🔥 Fort
AMPUSDT,AMP,Speculative,541,0.000446,899427.069615,1.595,58.398147859760265,8.765538018948442e-06,0.0004113,0.0008204100000000007,0.7796282485930038,0.4959239130434782,0.39538043478260876,1.924366369188363,0.6370463127072692,0.00038277777777777784,0.0006117499999999999,downtrend,0,1,baissier,365,0,0,30,,,17.0,84.0,68.5,57.5,31.2,62,32.22,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,39899078,44316031,89781193103.18022,99720253743.71327,100000000000.0,90.0,,,,15,🔥 Fort
ALICEUSDT,ALICE,Speculative,,0.1468,634261.311997,1.733,57.368344311815804,0.0005711197162010838,0.12526600000000004,0.12378200000000004,1.7736698225487701,0.31920048455481526,0.11144760751059964,0.5390835910380802,0.25386451698007867,0.1051972222222222,0.14812222222222216,,0,0,neutre,365,0,0,30,,,17.0,82.0,46.0,57.5,50,62,31.76,20,🟢 Surperforme BTC,False,False,,0,,,,62,2,,Volume ×0.5 (épuisement),,,,,,,,,,13,🔥 Fort
LUNAUSDT,LUNA,Speculative,608,0.0476,456347.221788,3.93,56.96989204524728,0.0004254070413779453,0.04447,0.05572499999999998,0.860708113383235,0.35104669887278583,0.23349436392914652,0.9321526618067881,0.5545592625333404,0.041286111111111114,0.05511111111111111,uptrend,1,0,haussier,365,0,0,30,,,17.0,66.0,73.0,47.0,53.1,62,30.8,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,33753493,56417444,709984438.91686,1186707049.0,,59.8,,,,14,🔥 Fort
DOGSUSDT,DOGS,Speculative,816,4.051e-05,432599.39919537,1.022,60.01412507361546,5.146560212108257e-07,3.6680399999999995e-05,3.7490199999999996e-05,0.6347188069312567,0.3498076923076922,0.22057692307692303,0.5178152643071551,0.5688892589155654,3.450638888888889e-05,4.5824444444444464e-05,uptrend,1,0,haussier,365,0,0,30,,,17.0,66.0,73.0,47.0,53.1,62,30.8,20,🟢 Surperforme BTC,False,False,,0,,,,62,2,,Volume ×0.5 (épuisement),20960806,22309518,516750000000.0,550000000000.0,550000000000.0,94.0,,,,10,🔥 Fort
LQTYUSDT,LQTY,Speculative,774,0.2269,412192.31006,1.567,65.43526829141177,0.0024933948843245696,0.18707200000000004,0.245638,0.7321856921828063,0.45486111111111105,0.2090277777777777,1.6409197885229108,0.4870873444958127,0.16776388888888885,0.23429722222222227,uptrend,1,0,haussier,365,0,0,30,,,17.0,75.0,73.0,47.0,53.1,62,31.88,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,22497288,22778563,98765177.4484959,100000000.0,100000000.0,98.8,185382862,$185M,9.75,18,🔥 Fort
BANDUSDT,BAND,Speculative,633,0.1753,77475.57506,1.859,56.36460950114716,0.001549025130114377,0.16346600000000003,0.19491549999999996,0.6991495895446209,0.3349282296650717,0.15837320574162675,0.6465396996683663,0.5473964342360809,0.14746388888888887,0.18780000000000002,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,17.0,66.0,73.0,47.0,53.1,62,30.8,20,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,31897126,31898016,181291660.167943,181298264.3959069,,100.0,,,,15,🔥 Fort
XRPUSDT,XRP,Etabli,5,1.4553,230052456.79225,5.251,73.9985318305927,0.037990526629649496,1.12686,1.276679,0.8054667303471396,0.25894988066825775,0.04262036306235199,1.7362451881392431,0.8543070429312678,1.017763888888889,1.3324416666666667,,0,0,neutre,365,0,0,30,,,45.0,75.0,69.5,78.5,50,61,53.05,19,🟢 Surperforme BTC,False,False,,0,,,,61,4,⚠️ Surveiller,RSI 74 (surachat)|Près du plus haut 90j (résistance),91140101850,145235033933,62744504852.0,99985627691.0,100000000000.0,62.8,,,,8,⚡ Modéré
PAXGUSDT,PAXG,Etabli,46,4596.0,12952757.018569,0.024,65.55583947279203,8.228020967878024,4236.606400000001,4537.098999999998,0.27079554391969185,0.12102976846747517,0.01665928488746524,0.7794132610452046,0.5944010423219861,4008.6836111111106,4526.682777777777,uptrend,1,0,haussier,365,0,0,30,,,45.0,57.0,100.0,78.5,53.1,61,52.9,19,🟢 Surperforme BTC,False,False,,0,,,,61,2,,Près du plus haut 90j (résistance),1987056304,1987056304,432099.279051,432099.279051,,100.0,1977868634,$2.0B,0.75,8,⚡ Modéré
ARBUSDT,ARB,Etabli,94,0.0915,4363493.8929,2.349,57.94946367483283,0.0012628011589793627,0.08490599999999998,0.09840899999999998,0.8145131899133662,0.2979749276759884,0.11475409836065568,0.7254392705751642,0.652493324449315,0.0745611111111111,0.0968111111111111,,0,0,neutre,365,0,0,30,,,45.0,66.0,73.0,68.0,50,61,51.34,19,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,612465300,917128386,6678075931.0,10000000000.0,10000000000.0,66.8,3372212286,$3.4B,6.9,12,🔥 Fort
PROMUSDT,PROM,Mid,286,5.015,13142588.04876,25.25,82.91400924962029,0.26248959140694883,2.0690199999999996,1.5011349999999999,2.354344206643484,0.29088872292755785,0.0,6.5481504466565195,0.1719184348756685,1.0267500000000003,2.822055555555556,breakout_30d|uptrend,2,0,haussier,365,0,0,30,,,31.0,82.0,50.5,78.5,53.1,61,43.41,19,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.5 vs médiane,,6.55,61,6,⚠️ Surveiller,RSI 83 (surachat extrême)|Près du plus haut 90j (résistance),91814164,96845077,18250000.0,19250000.0,19250000.0,94.8,,,,9,🔥 Fort
CRVUSDT,CRV,Mid,106,0.3295,3807302.5802,8.531,68.45031764103172,0.004831590346489178,0.23766800000000005,0.2302200000000001,1.0230793332729513,0.27957828973057397,0.04075691411935957,0.9771033953334812,0.5723783964704328,0.19258333333333336,0.283675,golden_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,73.0,67.0,68.0,57.4,61,42.74,19,🟢 Surperforme BTC,False,False,,0,,,,61,2,,Près du plus haut 90j (résistance),511274821,795239914,1551606269.0,2413383246.230586,3030303031.0,64.3,1345320965,$1.3B,4.29,9,🔥 Fort
CVXUSDT,CVX,Mid,160,2.441,3238520.164103,9.462,74.60512892367153,0.06939882838266478,1.5090399999999997,1.633729999999999,1.1532622234996552,0.3322844556324733,0.012126111560226454,1.8853441458295297,0.577609756838332,1.1389444444444445,1.8414722222222228,uptrend,1,0,haussier,365,0,0,30,,,31.0,75.0,67.0,68.0,53.1,61,42.72,19,🟢 Surperforme BTC,False,False,,0,,,,61,4,⚠️ Surveiller,RSI 75 (surachat)|Près du plus haut 90j (résistance),228201037,244835050,93194518.49512771,99987646.83878018,100000000.0,93.2,566627055,$567M,9.42,10,🔥 Fort
SUNUSDT,SUN,Mid,126,0.01699,2628858.46195,-0.41,33.75039772062999,-7.81674367006499e-05,0.018000399999999996,0.017834500000000007,0.21572471937936596,0.12378378378378381,0.09348290598290607,4.2386525415546386,0.4004384243008524,0.016776388888888882,0.01849,rsi_bullish_divergence|downtrend,1,1,mixte,365,0,0,30,,,31.0,54.0,100.0,68.0,38.9,61,41.33,19,🟢 Surperforme BTC,False,False,,0,,,,61,1,,,326476231,338000926,19222181989.37517,19900730000.0,19900730000.0,96.6,217166663,$217M,0.19,13,🔥 Fort
ASTRUSDT,ASTR,Mid,449,0.005828,786397.076151,8.63,73.67358897390324,0.00012332636780493995,0.004988680000000002,0.006703470000000002,0.572732991823071,0.4058823529411764,0.2201871657754011,4.43130339921102,0.7011423640456871,0.00466375,0.0063723055555555555,breakout_30d|downtrend|doji_4h,1,1,mixte,365,0,0,30,,,31.0,75.0,75.5,57.5,31.2,61,41.08,19,🟢 Surperforme BTC,False,False,,0,,,,61,2,,RSI 74 (surachat),51252941,51257063,8750907127.0,8751614216.0,10000000000.0,100.0,17707264,$18M,19.72,12,🔥 Fort
REDUSDT,RED,Mid,431,0.1087,718667.50479,-1.182,58.84820550734537,0.0018573125478649043,0.09801600000000002,0.12221750000000005,0.859928050218488,0.3041322314049587,0.1198380566801619,0.9670441743654119,0.6117343061726618,0.08673333333333332,0.11811666666666668,,0,0,neutre,365,0,0,30,,,31.0,66.0,73.0,57.5,50,61,40.98,19,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,53589249,108575049,493568731.0,1000000000.0,1000000000.0,49.4,,,,13,🔥 Fort
ROSEUSDT,ROSE,Mid,474,0.00617,449730.412179,4.047,58.03700408524535,6.224993598660344e-05,0.005587000000000001,0.008859150000000008,0.7310713455525075,0.43921139101861983,0.3253012048192771,0.7321444759839709,0.6624764538901083,0.005266944444444444,0.007423333333333333,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,31.0,66.0,68.5,47.0,53.1,61,40.05,19,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,48851563,61598917,7930588008.0,10000000000.0,10000000000.0,79.3,,,,15,🔥 Fort
LINEAUSDT,LINEA,Mid,384,0.002525,396049.639976,1.569,60.48354601861926,4.0919398561404284e-05,0.00234152,0.0029442850000000005,0.6469449880559849,0.3440251572327044,0.20408805031446547,0.6353790854703062,0.6449891354578504,0.0021745833333333326,0.0027424722222222225,,0,0,neutre,352,0,0,30,,,30.6,66.0,73.0,47.0,50,61,39.9,19,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,61995982,180964268,24527101521.37352,71593816498.0,72009990000.0,34.3,,,,12,🔥 Fort
XECUSDT,XEC,Mid,212,7.14e-06,359890.85769439,1.42,55.38980202497638,4.249486545801594e-08,6.695600000000002e-06,6.775199999999996e-06,0.7916925759640635,0.31958762886597936,0.18327605956471926,0.7722483395897098,0.1727827320753305,5.1175e-06,7.683611111111113e-06,,0,0,neutre,365,0,0,30,,,31.0,66.0,67.0,47.0,50,61,39.78,19,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,142744986,142745297,20075314047580.0,20075364047580.0,21000000000000.0,100.0,,,,13,🔥 Fort
KSMUSDT,KSM,Mid,362,3.58,269279.36102,4.07,64.07040361631167,0.06244674230760301,3.1679999999999997,4.084299999999999,0.6565975743417245,0.3692307692307692,0.2153846153846154,0.9603220862679701,0.6522203751962771,2.9316666666666666,3.963611111111111,,0,0,neutre,365,0,0,30,,,31.0,66.0,73.0,47.0,50,61,40.14,19,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,67068840,67068899,18737244.39455724,18737299.53745798,,100.0,,,,12,🔥 Fort
DCRUSDT,DCR,Mid,157,13.77,261711.87408,-0.073,60.76747650073763,0.1563822662125473,12.6106,17.85515,0.7438219670717819,0.3302238805970149,0.1436567164179104,0.8611034549266682,0.49685682632712586,11.054722222222225,14.431944444444444,,0,0,neutre,365,0,0,30,,,31.0,66.0,73.0,47.0,50,61,40.14,19,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,242016672,242019525,17576355.87747882,17576615.08816484,21000000.0,100.0,,,,13,🔥 Fort
GNOUSDT,GNO,Mid,128,122.4,117068.42642,0.766,65.09251101394787,1.0659614143825693,110.542,117.08855000000001,0.48881509107628524,0.21409355202638203,0.028992433293508566,0.6719786644711276,0.6766115508281304,98.98527777777778,122.38805555555557,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,100.0,47.0,53.1,61,40.86,19,🟢 Surperforme BTC,False,False,,0,,,,61,2,,Près du plus haut 90j (résistance),322822204,366900534,2639589.0,3000000.0,3000000.0,88.0,,,,7,⚡ Modéré
HEIUSDT,HEI,Speculative,,0.1471,12542765.9208,2.723,53.95837178243338,-0.0006115774110028085,0.12264200000000003,0.0966925,3.6198220692873195,0.5561083471531233,0.45491803278688525,0.9827264778644256,-0.031833635033751834,0.07978333333333333,0.18211388888888894,uptrend,1,0,haussier,365,0,0,30,,,17.0,82.0,32.5,78.5,53.1,61,32.81,19,🟢 Surperforme BTC,False,False,,0,,,,61,1,,,,,,,,,,,,17,🔥 Fort
GIGGLEUSDT,GIGGLE,Speculative,559,38.25,5650305.9718,6.398,57.713002699343726,0.12611031222536218,31.745000000000005,30.135800000000017,2.1510211632937266,0.36526075212964887,0.20506960315811354,1.1626201738087873,0.20561089465659702,24.901388888888885,38.20638888888889,rsi_bearish_divergence|double_bottom_90d,1,1,mixte,307,0,0,30,,,15.4,91.0,46.0,78.5,33.1,61,32.42,19,🟢 Surperforme BTC,False,False,,0,,,,61,2,,Divergence RSI baissière,38134808,38134808,1000000.0,1000000.0,1000000.0,100.0,,,,14,🔥 Fort
QQQBUSDT,QQQB,Speculative,,718.65,2575146.39768,1.092,52.10723157532702,-1.0996019492714044,709.797,,0.21632757099779898,0.09264045708066933,0.022595565229220533,0.7846064577981944,,684.1073913043477,731.1391304347825,doji_4h,0,0,neutre,59,0,0,30,,,8.6,54.0,90.0,68.0,50,61,26.18,19,🟢 Surperforme BTC,False,False,,0,,,,61,3,,Près du plus haut 90j (résistance),,,,,,,,,,15,🔥 Fort
TSLABUSDT,TSLAB,Speculative,962,354.04,2128510.34095,2.135,55.170991914086784,1.5634963946673732,347.8332000000001,,0.4095206069896979,0.2988137072238862,0.16523195207660196,1.408889880536163,,313.9596774193549,411.2712903225806,,0,0,neutre,78,0,0,30,,,9.1,63.0,73.5,68.0,50,61,26.62,19,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,15584612,15592856,44051.19962873,44074.50208099,,99.9,,,,15,🔥 Fort
CATIUSDT,CATI,Speculative,585,0.05294,1480803.24825,9.629,66.29800055851643,0.00026946798074171463,0.042253,0.04806159999999998,0.7144088135889856,0.4806299212598425,0.17118110236220468,3.244589354289305,0.2351625204569074,0.037018888888888886,0.061242500000000005,rsi_bearish_divergence|squeeze_breakout|uptrend,2,1,haussier,365,0,0,30,,,17.0,75.0,67.0,68.0,35.2,61,32.13,19,🟢 Surperforme BTC,False,False,,0,,,,61,2,,Divergence RSI baissière,35627141,52442769,679352770.0699999,1000000000.0,1000000000.0,67.9,,,,12,🔥 Fort
